,LCOE,geometry,Energy,Power,CumEnergy
2485,73.8765674865613,POINT (667640.5554 473083.0288),8941.85629048816,3.05,33556.35744758166
2486,73.8766349810856,POINT (542587.2269 530539.9636),6392.812000424657,3.05,33562.75025958208
2487,73.8771438698164,POINT (659489.2256 509266.9808),7847.431900051068,3.05,33570.59769148214
2488,73.8796406155679,POINT (658693.9739 515628.9943),7679.733865099429,3.05,33578.27742534723
2489,73.8800448022562,POINT (654518.9025 535311.4737),7348.268454059852,3.05,33585.62569380129
2490,73.8801954691691,POINT (574397.2945 536901.9771),7061.53462620031,3.05,33592.687228427494
102,73.8805701675835,POINT (342780.2392 328744.8467),6733.808014480348,3.05,33599.42103644198
2491,73.8805788906201,POINT (635830.4878 536305.5383),7480.404758869147,3.05,33606.90144120085
2492,73.8807591526126,POINT (646168.7598 500718.0251),7880.426587943257,3.05,33614.78186778879
2493,73.8813767070922,POINT (659688.0385 497934.6442),7801.370623292848,3.05,33622.58323841208
2494,73.8823325852756,POINT (660880.9161 467913.8928),8796.841535664347,3.05,33631.38007994775
103,73.88470186236,POINT (231842.6282 352801.2104),7885.925749652263,3.05,33639.2660056974
2495,73.8850170256448,POINT (576584.2367 550818.8817),7584.015003034033,3.05,33646.85002070043
2496,73.8852581151244,POINT (643186.5659 497934.6442),7691.041319864096,3.05,33654.5410620203
2497,73.8852919544975,POINT (642192.5013 496542.9537),8030.444395459545,3.05,33662.571506415756
2498,73.8863282877249,POINT (627082.7191 447833.7876),7608.014345044831,3.05,33670.179520760794
2499,73.8881302732347,POINT (581156.9339 543065.1777),7876.549048504523,3.05,33678.0560698093
2500,73.8887212228563,POINT (653326.025 535311.4737),7686.409584134124,3.05,33685.74247939344
2501,73.8899758036192,POINT (503818.7069 534317.4091),7550.802304835651,3.05,33693.29328169827
2502,73.8901919814439,POINT (642788.9401 489783.3144),8008.143581486867,3.05,33701.30142527976
2503,73.8913193792657,POINT (533441.8324 531931.654),7336.596789235465,3.05,33708.63802206899
2504,73.8918955407442,POINT (565848.3389 539486.5451),7314.763826636019,3.05,33715.95278589563
2505,73.8926819454716,POINT (631456.6035 518810.0011),8241.592760234173,3.05,33724.19437865586
2506,73.8938130308572,POINT (648753.3278 500121.5863),7806.330959448323,3.05,33732.00070961531
20,73.8939900449564,POINT (572409.1653 398925.8085),9233.498407870014,3.05,33741.23420802318
2507,73.8941494895853,POINT (562070.8933 542071.1131),7833.594067753397,3.05,33749.06780209093
2508,73.8945821146437,POINT (625691.0287 530142.3377),8549.521358663169,3.05,33757.617323449595
2509,73.8952691836486,POINT (543382.4786 535709.0996),7447.68107202066,3.05,33765.06500452162
2510,73.8953008268964,POINT (639806.7462 526364.8922),7448.450611751632,3.05,33772.51345513337
2511,73.8961462193632,POINT (537815.7167 534516.222),7372.141226144084,3.05,33779.88559635951
2512,73.8971184509363,POINT (653326.025 498133.4571),8047.007491460224,3.05,33787.932603850975
2513,73.8996258050957,POINT (623106.4607 531534.0282),7248.671752429517,3.05,33795.181275603405
2514,73.8997274859287,POINT (644180.6305 520002.8787),8551.931570204235,3.05,33803.73320717361
2515,73.9003627468131,POINT (655711.7801 523581.5113),7710.881935269875,3.05,33811.444089108874
21,73.9008175215895,POINT (447157.0238 345246.3193),7841.411880125372,3.05,33819.285500989005
2516,73.901262640485,POINT (653127.2121 527557.7697),8469.855566040495,3.05,33827.75535655505
2517,73.9015888816997,POINT (639210.3075 501712.0897),7941.131599014719,3.05,33835.69648815406
2518,73.9029492440426,POINT (547358.737 553204.6368),6956.398028253578,3.05,33842.65288618232
2519,73.9041522901882,POINT (654518.9025 466522.2024),8321.841064923117,3.05,33850.97472724724
2520,73.904778789768,POINT (550142.1179 540082.9839),7401.220473321308,3.05,33858.37594772056
2521,73.9058548304713,POINT (637818.617 509266.9808),8282.550153866952,3.05,33866.65849787442
2522,73.9065521197259,POINT (542786.0398 513044.4263),8053.594437904019,3.05,33874.71209231233
2523,73.908020059643,POINT (643186.5659 489186.8756),7963.717426265262,3.05,33882.67580973859
2524,73.9086711341501,POINT (645373.5081 542269.926),7741.683748534935,3.05,33890.417493487126
2525,73.9107682182759,POINT (642788.9401 520400.5045),8024.789005428797,3.05,33898.44228249256
2526,73.9118620403121,POINT (545370.6078 477854.539),7670.136026131979,3.05,33906.112418518685
9,73.9121729159284,POINT (394869.2251 444255.155),7448.626818189967,3.05,33913.56104533687
2527,73.9137632561081,POINT (619726.641 521195.7562),7175.371084860032,3.05,33920.736416421736
2528,73.9140135929147,POINT (591495.2059 512249.1747),6661.151455993837,3.05,33927.39756787773
2529,73.9146018541562,POINT (648355.7019 479643.8553),7883.5247575506,3.05,33935.281092635276
2530,73.9153036531461,POINT (619130.2022 523183.8854),7217.033523025692,3.05,33942.498126158294
2531,73.9160169997291,POINT (627480.345 459166.1242),6940.393345501662,3.05,33949.438519503805
2532,73.9162222519162,POINT (540996.7235 533124.5316),7048.895852784895,3.05,33956.48741535658
2533,73.9186899253041,POINT (647560.4502 504296.6577),8107.485776732966,3.05,33964.594901133314
10,73.9190749486877,POINT (435228.2484 376062.3224),8643.713682103344,3.05,33973.23861481541
2534,73.9192811860089,POINT (641596.0625 513640.8651),8404.816756995257,3.05,33981.64343157241
2535,73.9196956765004,POINT (635631.6748 493759.5728),7669.765100078936,3.05,33989.31319667248
2536,73.9204132558326,POINT (666248.865 473480.6547),9107.979513293052,3.05,33998.42117618578
2537,73.9209138902426,POINT (549148.0533 537299.603),7531.733645658723,3.05,34005.95290983144
2538,73.9219626619789,POINT (522109.4958 535709.0996),6919.458914109668,3.05,34012.87236874554
2539,73.9235396734683,POINT (643981.8176 516623.059),7974.245208296014,3.05,34020.846613953836
2540,73.9239575580339,POINT (639409.1204 532925.7186),7292.877944437271,3.05,34028.13949189828
2541,73.9252300794384,POINT (645572.321 480836.7328),7924.789824508106,3.05,34036.064281722785
2542,73.9260089886356,POINT (548750.4275 543065.1777),8355.41478490509,3.05,34044.41969650769
2543,73.9261183494114,POINT (645572.321 510261.0454),7923.309414644854,3.05,34052.34300592234
11,73.9264184995899,POINT (415545.7691 367115.7408),8633.391935503896,3.05,34060.97639785784
2544,73.9265630073186,POINT (620720.7056 529347.086),7405.434629754231,3.05,34068.3818324876
2545,73.9282986784417,POINT (598652.4712 525569.6405),6600.866445969524,3.05,34074.98269893356
2546,73.9283085989032,POINT (576981.8625 542866.3648),7702.76562308137,3.05,34082.68546455664
2547,73.9289758159942,POINT (640800.8108 547240.2491),7104.379769281357,3.05,34089.789844325926
2548,73.9289923484591,POINT (628673.2225 459563.7501),6996.194488363669,3.05,34096.78603881429
2549,73.9291189733197,POINT (633245.9198 518412.3753),7882.897130726685,3.05,34104.66893594501
104,73.9299644134854,POINT (343973.1168 330534.163),6159.808893139337,3.05,34110.828744838145
2550,73.9322456493081,POINT (671219.1881 469106.7704),8486.586264543623,3.05,34119.31533110269
2551,73.9325946892816,POINT (641397.2496 492964.3211),7919.996531127992,3.05,34127.23532763382
2552,73.9327160629552,POINT (659290.4127 526762.518),6944.653894668123,3.05,34134.17998152849
2553,73.9332410798415,POINT (634637.6102 456382.7433),7463.765067378335,3.05,34141.643746595866
2554,73.9340766495112,POINT (650343.8311 518810.0011),8404.572278510796,3.05,34150.04831887438
2555,73.934573979481,POINT (605412.1105 506881.2257),6513.571160932021,3.05,34156.561890035315
2556,73.9359667586455,POINT (673604.9431 473679.4676),8253.152289341935,3.05,34164.815042324655
2557,73.9370239854788,POINT (643584.1918 528154.2085),7316.529640903182,3.05,34172.13157196556
105,73.9384795863656,POINT (192676.4823 332919.9181),6574.7597026695175,3.05,34178.706331668225
2558,73.9390531239885,POINT (648554.5148 515628.9943),8056.012734411201,3.05,34186.76234440264
2559,73.9394281258245,POINT (622112.3961 514833.7427),8153.764629567692,3.05,34194.91610903221
2560,73.939573867778,POINT (643981.8176 499127.5217),7691.130942899179,3.05,34202.6072399751
2561,73.9396666427757,POINT (613165.8145 522189.8208),7553.919729881403,3.05,34210.161159704985
2562,73.9421903154158,POINT (570023.4102 539486.5451),7699.387356187511,3.05,34217.860547061166
106,73.9425334556276,POINT (299439.022 351608.3329),6636.872331062494,3.05,34224.49741939223
2563,73.9437655436021,POINT (539605.033 533919.7833),7319.836934038633,3.05,34231.81725632626
2564,73.9437846171768,POINT (636426.9265 529943.5248),7657.196224144799,3.05,34239.474452550414
2565,73.9443589742684,POINT (622907.6478 530539.9636),7614.217256168991,3.05,34247.08866980658
12,73.945609336941,POINT (378367.7524 354590.5267),6260.061963265997,3.05,34253.348731769845
2566,73.9459901174899,POINT (654320.0896 507875.2903),8475.630705047612,3.05,34261.824362474894
2567,73.9459996934599,POINT (543183.6656 528949.4602),6523.960879623399,3.05,34268.34832335452
2568,73.946330857857,POINT (563263.7709 538293.6676),7415.128447862331,3.05,34275.76345180238
2569,73.9472323343377,POINT (664459.5487 484415.3654),8163.783611131361,3.05,34283.92723541352
2570,73.9478744081681,POINT (630263.7259 536305.5383),6540.168970239912,3.05,34290.46740438376
107,73.9493442359646,POINT (331249.0897 326756.7175),6932.385853569532,3.05,34297.39979023732
2571,73.9512183555616,POINT (658693.9739 521792.195),8259.675469810083,3.05,34305.65946570713
2572,73.9515022211749,POINT (634836.4231 511851.5488),8381.648097852909,3.05,34314.04111380498
2573,73.9565085503918,POINT (630263.7259 510062.2325),9395.644921300069,3.05,34323.43675872628
2574,73.9568803288165,POINT (640601.9979 491373.8177),7941.092737893717,3.05,34331.377851464174
2575,73.9570018452133,POINT (648156.889 461750.6922),7582.243469734476,3.05,34338.960094933915
2576,73.9574649103124,POINT (650542.6441 504495.4707),7386.744611693085,3.05,34346.34683954561
2577,73.9576704317684,POINT (531652.5161 488988.0627),8975.264583836399,3.05,34355.32210412944
2578,73.9586385147418,POINT (635631.6748 547439.062),6444.646505152548,3.05,34361.7667506346
2579,73.9595394076289,POINT (655512.9671 490180.9402),8334.768694305614,3.05,34370.1015193289
2580,73.9605434164212,POINT (626287.4675 506284.787),7498.108391636493,3.05,34377.599627720534
28,73.9616250921786,POINT (530260.8256 307273.051),7107.913393341119,3.05,34384.70754111388
2581,73.9626518890416,POINT (628673.2225 461353.0664),6942.628811340213,3.05,34391.65016992521
2582,73.9637221159351,POINT (529664.3869 499922.7734),7130.585277361598,3.05,34398.78075520258
2583,73.9637224211486,POINT (652928.3991 510062.2325),8171.314599985487,3.05,34406.95206980256
2584,73.9640230664211,POINT (646964.0114 526364.8922),8229.61260265461,3.05,34415.18168240521
2585,73.965889746573,POINT (651337.8958 489385.6885),8279.976348894783,3.05,34423.4616587541
2586,73.9668757316022,POINT (646367.5727 455189.8657),9506.816744661828,3.05,34432.96847549877
2587,73.9689260629271,POINT (627281.5321 454991.0528),7212.63254176735,3.05,34440.18110804053
2588,73.9695830898755,POINT (620323.0798 525967.2663),7519.148017332362,3.05,34447.70025605787
2589,73.9702136694553,POINT (627679.1579 502904.9673),7922.89642782129,3.05,34455.623152485685
2590,73.9705878937845,POINT (647958.0761 499525.1476),7966.35399595325,3.05,34463.58950648164
108,73.9705880155646,POINT (337014.6645 328744.8467),6495.02455047582,3.05,34470.08453103212
2591,73.9709302766731,POINT (581156.9339 542269.926),7629.315367810755,3.05,34477.71384639993
2592,73.9715822037687,POINT (652133.1474 532726.9057),7599.797862140874,3.05,34485.31364426207
2593,73.971901102276,POINT (654121.2767 476661.6614),8246.37352807071,3.05,34493.560017790136
2594,73.9722435860497,POINT (668833.433 468112.7057),8857.299576900998,3.05,34502.41731736704
2595,73.9736140503025,POINT (583542.689 546246.1845),7248.8177491351025,3.05,34509.666135116175
2596,73.9741361439651,POINT (607400.2398 533720.9703),7194.9371579817935,3.05,34516.86107227416
2597,73.9742439021877,POINT (599646.5358 524177.95),6971.566619787156,3.05,34523.83263889394
2598,73.9743406888269,POINT (585729.6312 543065.1777),7608.533359634384,3.05,34531.44117225357
2599,73.9759089994223,POINT (633643.5456 464534.0731),7330.171584118494,3.05,34538.771343837696
2600,73.9782044652698,POINT (652331.9604 538094.8546),7265.325749953764,3.05,34546.03666958765
2601,73.9783759524405,POINT (640999.6238 501910.9027),7953.018240440288,3.05,34553.989687828085
2602,73.9801669374002,POINT (627877.9708 507080.0387),8168.527774116747,3.05,34562.158215602205
2603,73.9810091087512,POINT (614358.6921 508869.355),7007.074983846481,3.05,34569.165290586054
2604,73.9815218018328,POINT (659688.0385 496344.1408),8001.272099948513,3.05,34577.166562686005
109,73.9821666824213,POINT (342780.2392 356379.843),7891.340883629456,3.05,34585.05790356963
2605,73.9824042458397,POINT (641397.2496 507278.8516),7585.782970404137,3.05,34592.64368654004
2606,73.9830646087188,POINT (652928.3991 520400.5045),8294.215507632895,3.05,34600.93790204767
2607,73.983891397165,POINT (654717.7154 476661.6614),8248.169729949894,3.05,34609.18607177762
2608,73.9844856248936,POINT (640800.8108 462545.9439),7460.083277207013,3.05,34616.64615505483
2609,73.9847881963046,POINT (641198.4367 498133.4571),7714.930673202914,3.05,34624.36108572804
2610,73.9849825402719,POINT (654717.7154 525569.6405),7407.949200629964,3.05,34631.769034928664
2611,73.9855849115648,POINT (648952.1407 529744.7119),7588.90451658955,3.05,34639.35793944525
2612,73.9867671502332,POINT (633842.3585 527756.5826),7534.769773921301,3.05,34646.89270921918
2613,73.9871963072937,POINT (548153.9887 516424.246),8146.61889654443,3.05,34655.03932811572
2614,73.9879726397187,POINT (650542.6441 500320.3993),7723.060656237549,3.05,34662.76238877196
2615,73.9881215555859,POINT (568830.5327 542667.5519),7560.262382108457,3.05,34670.32265115406
2616,73.9890815725729,POINT (541990.7881 510459.8583),7967.320402626559,3.05,34678.2899715567
2617,73.9905116243115,POINT (646765.1985 507875.2903),8760.516192259165,3.05,34687.05048774895
2618,73.991160655235,POINT (658693.9739 468709.1445),8805.003363678255,3.05,34695.85549111263
110,73.992132146318,POINT (345563.6201 355783.4042),7258.277111701018,3.05,34703.11376822433
2619,73.9928683464613,POINT (642192.5013 452406.4848),7959.870435440625,3.05,34711.07363865977
2620,73.9933069752044,POINT (642788.9401 528154.2085),7853.425638271298,3.05,34718.92706429804
2621,73.9937889497754,POINT (566842.4035 542866.3648),7836.456577267291,3.05,34726.763520875305
111,73.994568585417,POINT (198243.2442 345842.7581),6175.783457503313,3.05,34732.93930433281
2622,73.9948016582273,POINT (559287.5124 557976.1469),6956.121550997349,3.05,34739.895425883806
2623,73.9948021634944,POINT (569426.9715 543661.6165),7860.571269886538,3.05,34747.75599715369
2624,73.9951532838346,POINT (646765.1985 480240.294),7936.757048214048,3.05,34755.692754201904
2625,73.9955538517294,POINT (652530.7733 508471.7291),8650.525867281585,3.05,34764.34328006919
2626,73.997557173635,POINT (645572.321 525569.6405),8000.566786467154,3.05,34772.343846855656
2627,73.9978040310998,POINT (652729.5862 531931.654),7048.199371777033,3.05,34779.39204622743
2628,73.9987212056126,POINT (655512.9671 521991.0079),7815.62430327651,3.05,34787.207670530704
2629,73.999432630046,POINT (643783.0047 521195.7562),8302.27131884242,3.05,34795.50994184955
2630,73.9995153982581,POINT (603225.1684 533323.3445),6180.080147421974,3.05,34801.690021996976
2631,73.9999824344811,POINT (623702.8995 508670.542),8263.389541258937,3.05,34809.953411538234
2632,74.0003270082888,POINT (634438.7973 470896.0867),7509.522858125786,3.05,34817.46293439636
2633,74.0004349523808,POINT (625492.2158 516225.4331),8399.389147520915,3.05,34825.862323543886
2634,74.0005055601739,POINT (649747.3924 509664.6067),8113.836331639754,3.05,34833.97615987553
2635,74.0017358066468,POINT (654121.2767 524177.95),7804.494251532134,3.05,34841.78065412706
2636,74.0032984916433,POINT (641794.8755 493361.947),7833.032319136803,3.05,34849.613686446195
2637,74.0033642345403,POINT (656308.2188 490777.379),8319.149059340378,3.05,34857.93283550554
112,74.0034222705789,POINT (326477.5795 327949.595),6490.399911838836,3.05,34864.42323541737
2638,74.0034393227354,POINT (628474.4096 517617.1236),8188.837346970438,3.05,34872.61207276434
2639,74.0038222945891,POINT (654320.0896 486403.4947),8279.501561635037,3.05,34880.89157432598
113,74.0046385540896,POINT (232637.8799 353994.0879),7370.245326484363,3.05,34888.26181965246
2640,74.005024391183,POINT (629667.2871 536504.3513),6499.759570404063,3.05,34894.76157922287
2641,74.0072825296417,POINT (639409.1204 513442.0522),8309.323491509589,3.05,34903.070902714375
2642,74.009689104584,POINT (562866.145 539486.5451),7439.587696005231,3.05,34910.51049041038
2643,74.0097593675429,POINT (638812.6816 492566.6953),7852.189943802347,3.05,34918.362680354185
2644,74.0098048484375,POINT (615153.9438 522587.4467),7222.710082462328,3.05,34925.58539043665
2645,74.0104720054967,POINT (563064.9579 543263.9906),7561.492578103956,3.05,34933.14688301476
2646,74.0114195601108,POINT (650940.2699 460557.8147),7865.181948358124,3.05,34941.012064963106
114,74.01162062327,POINT (222100.795 321985.2073),7110.384943580493,3.05,34948.12244990669
2647,74.011688926432,POINT (548153.9887 515231.3685),7640.211048312823,3.05,34955.762660955006
2648,74.0124333657168,POINT (536026.4004 560958.3408),7565.574216440022,3.05,34963.328235171444
2649,74.0124968440388,POINT (640403.185 501513.2768),7654.026662970224,3.05,34970.98226183441
2650,74.0125490210349,POINT (630860.1647 457774.4337),7271.375052765545,3.05,34978.25363688718
2651,74.013190461589,POINT (549545.6792 544258.0553),7511.012063448354,3.05,34985.76464895063
2652,74.0138586088932,POINT (627480.345 451412.4202),7461.368986861718,3.05,34993.226017937486
2653,74.0141646715081,POINT (549744.4921 540480.6097),7399.738889682892,3.05,35000.62575682717
2654,74.0151497333741,POINT (599845.3487 506682.4128),6306.841221841187,3.05,35006.93259804901
2655,74.0156302448424,POINT (565649.5259 538293.6676),7008.319493821873,3.05,35013.94091754283
2656,74.0162828792317,POINT (659489.2256 490379.7531),8298.966187414264,3.05,35022.239883730246
2657,74.0186197317797,POINT (634239.9844 548234.3137),6475.574452778202,3.05,35028.715458183025
2658,74.0203994459493,POINT (629866.1001 541673.4873),6270.61685978549,3.05,35034.98607504281
115,74.0206297532,POINT (164643.8602 372483.6898),7149.556419530085,3.05,35042.13563146234
2659,74.0219946856603,POINT (671219.1881 467118.6411),8498.735601669636,3.05,35050.63436706401
2660,74.0231898858207,POINT (655910.593 500519.2122),7925.307555091349,3.05,35058.55967461911
2661,74.0234618586347,POINT (627082.7191 453201.7365),7259.832124482571,3.05,35065.81950674359
2662,74.0237940872283,POINT (559685.1382 558373.7728),7020.738051363709,3.05,35072.84024479495
2663,74.0238485579382,POINT (621317.1444 507080.0387),8730.165592828125,3.05,35081.57041038778
2664,74.0248075594284,POINT (607599.0527 505887.1611),6518.496718357659,3.05,35088.08890710613
2665,74.0265560444606,POINT (646964.0114 511056.2971),8108.181660515208,3.05,35096.19708876665
2666,74.0280606944495,POINT (651536.7087 488391.6239),8272.667122892972,3.05,35104.46975588954
2667,74.0291260466256,POINT (660682.1031 487198.7464),8338.29048920756,3.05,35112.80804637875
2668,74.030906066138,POINT (629070.8484 504296.6577),9583.537109273577,3.05,35122.39158348802
2669,74.0318510916676,POINT (656507.0318 534118.5962),7450.085301199907,3.05,35129.84166878922
2670,74.0319670921186,POINT (634637.6102 517020.6848),8713.135886185852,3.05,35138.5548046754
2671,74.0324767643584,POINT (645174.6951 504097.8448),7727.478621555625,3.05,35146.282283296954
2672,74.0326526020137,POINT (626287.4675 447833.7876),7507.055243433177,3.05,35153.78933854039
2673,74.0330108935056,POINT (652530.7733 486602.3076),8257.066363473541,3.05,35162.046404903864
2674,74.0333454849089,POINT (645969.9468 506284.787),8152.113843749241,3.05,35170.19851874761
2675,74.0351234620545,POINT (649946.2053 522786.2596),8941.983875407797,3.05,35179.14050262302
2676,74.0362808856246,POINT (640601.9979 531732.8411),7248.289420595504,3.05,35186.38879204362
2677,74.0370479920342,POINT (661278.5419 473679.4676),8756.71269058502,3.05,35195.1455047342
2678,74.037227143081,POINT (606406.1752 510261.0454),7540.432813571131,3.05,35202.68593754777
2679,74.0383740146431,POINT (646367.5727 510857.4842),8238.153255234167,3.05,35210.924090803004
2680,74.0399795157357,POINT (553124.3118 535510.2866),7652.297879740428,3.05,35218.57638868275
2681,74.0402294926044,POINT (648554.5148 498729.8959),8001.234614561486,3.05,35226.5776232973
2682,74.0407509203885,POINT (626486.2804 513839.678),8136.401861378222,3.05,35234.71402515868
2683,74.0416661106804,POINT (657501.0964 508869.355),7969.200766871363,3.05,35242.68322592555
2684,74.0426578444416,POINT (658097.5351 499127.5217),7932.933611243267,3.05,35250.616159536796
2685,74.0427271109402,POINT (584337.9407 541077.0485),7738.970823643181,3.05,35258.35513036044
13,74.0436180608545,POINT (410177.8201 369700.3088),8343.367203432628,3.05,35266.69849756387
2686,74.0447951918398,POINT (649349.7665 511056.2971),8526.183504151406,3.05,35275.224681068015
2687,74.0448537864528,POINT (634637.6102 510062.2325),8763.716098474299,3.05,35283.98839716649
2688,74.0463118663434,POINT (667441.7425 469106.7704),8594.804117870257,3.05,35292.58320128436
2689,74.0465578737536,POINT (659489.2256 489783.3144),8317.290656437472,3.05,35300.9004919408
2690,74.0472587537244,POINT (638415.0558 454991.0528),7683.190691809699,3.05,35308.58368263261
2691,74.047785015965,POINT (658495.161 523979.1371),7700.822373100664,3.05,35316.28450500571
2692,74.048161728055,POINT (574993.7333 553602.2626),6837.847451666543,3.05,35323.12235245737
2693,74.0484245233674,POINT (640204.3721 529943.5248),7214.127997418896,3.05,35330.3364804548
2694,74.0485977946549,POINT (632649.481 501910.9027),8437.715271711824,3.05,35338.77419572651
2695,74.0490185870565,POINT (627679.1579 502308.5285),7699.629243678681,3.05,35346.473824970184
2696,74.0513839768804,POINT (634836.4231 455189.8657),7502.488920465726,3.05,35353.97631389065
2697,74.0516360227895,POINT (547557.5499 513839.678),7780.067317051883,3.05,35361.756381207706
2698,74.0518995906899,POINT (636029.3007 547836.6879),6474.254149400751,3.05,35368.230635357104
2699,74.0521719641523,POINT (646765.1985 541077.0485),7832.631190059118,3.05,35376.063266547164
2700,74.0523798293406,POINT (649747.3924 461154.2534),7552.129854952213,3.05,35383.61539640212
2701,74.053463132709,POINT (633842.3585 537299.603),7052.410915439396,3.05,35390.667807317564
2702,74.0535643678242,POINT (584536.7536 545848.5586),7340.931792728604,3.05,35398.00873911029
2703,74.0544233873307,POINT (631655.4164 518213.5623),7727.753101224054,3.05,35405.736492211516
2704,74.05527662623,POINT (647958.0761 529148.2731),7645.305549539487,3.05,35413.38179776105
2705,74.0556209553195,POINT (644975.8822 510658.6713),7768.386101028111,3.05,35421.15018386208
2706,74.0559821085804,POINT (650343.8311 497537.0183),8066.669255938516,3.05,35429.21685311802
2707,74.0574218491576,POINT (530459.6386 562151.2183),7133.122952125112,3.05,35436.34997607015
2708,74.0575711986841,POINT (632450.6681 510857.4842),8748.930667619656,3.05,35445.09890673777
2709,74.058023032356,POINT (640601.9979 491970.2565),7884.288542430784,3.05,35452.9831952802
2710,74.0580528391115,POINT (602827.5425 533720.9703),6176.14459881042,3.05,35459.15933987901
2711,74.0584599081196,POINT (576981.8625 551415.3205),7085.777573519108,3.05,35466.24511745253
2712,74.0585430245749,POINT (628872.0355 531136.4023),8248.363826630166,3.05,35474.493481279154
2713,74.0603530732641,POINT (546762.2982 553005.8239),6656.435629092278,3.05,35481.14991690825
2714,74.0607468479095,POINT (653922.4638 504694.2836),7836.412982369801,3.05,35488.98632989061
2715,74.0608306290938,POINT (622708.8348 505688.3482),7372.924147983507,3.05,35496.3592540386
2716,74.0616764803441,POINT (634438.7973 527557.7697),7671.497137124114,3.05,35504.03075117573
2717,74.06197303656,POINT (560082.7641 485608.243),8053.147794120683,3.05,35512.083898969846
2718,74.0625657054897,POINT (620720.7056 507080.0387),8122.331756748431,3.05,35520.206230726595
2719,74.063119568043,POINT (636824.5524 505688.3482),8935.20245640353,3.05,35529.141433183
2720,74.063247581512,POINT (642192.5013 503501.406),7243.337642826856,3.05,35536.384770825825
2721,74.0633372544589,POINT (639011.4945 530142.3377),8069.000679978136,3.05,35544.4537715058
2722,74.0638512084737,POINT (647361.6373 534913.8479),7204.939343376395,3.05,35551.65871084918
2723,74.0653009600459,POINT (633245.9198 513044.4263),9174.911199945447,3.05,35560.833622049126
2724,74.06565864745,POINT (647958.0761 457973.2467),9465.684544209726,3.05,35570.29930659333
2725,74.0659160256351,POINT (642391.3142 494952.4504),7984.70339086404,3.05,35578.2840099842
2726,74.0668636811337,POINT (621913.5831 431531.1279),8025.883605059326,3.05,35586.30989358926
2727,74.0672356099315,POINT (655910.593 536901.9771),7527.862552228533,3.05,35593.83775614149
2728,74.0680014448064,POINT (597857.2195 525569.6405),6703.93603266566,3.05,35600.541692174156
2729,74.0691913542572,POINT (654717.7154 467118.6411),8587.544783770692,3.05,35609.12923695793
2730,74.0705562779012,POINT (630462.5388 458172.0596),7210.743822346343,3.05,35616.33998078027
2731,74.0706296303605,POINT (661874.9807 481830.7974),8299.03847543147,3.05,35624.63901925571
22,74.0710322602817,POINT (452127.3469 418409.475),7269.649545995281,3.05,35631.908668801705
2732,74.071519212392,POINT (637818.617 502507.3414),8604.715867768846,3.05,35640.513384669466
2733,74.0716658154558,POINT (647560.4502 504893.0965),8103.3375325195,3.05,35648.61672220199
2734,74.0730281775954,POINT (644578.2564 519406.4399),8255.95598965749,3.05,35656.87267819165
2735,74.0735103121619,POINT (636029.3007 504296.6577),9025.493537904684,3.05,35665.89817172955
2736,74.0742798515357,POINT (639011.4945 507875.2903),7762.74444964552,3.05,35673.66091617919
116,74.0743106146196,POINT (327471.6442 328744.8467),5376.210419102198,3.05,35679.0371265983
2737,74.0745357944726,POINT (648355.7019 525768.4534),8321.004399665222,3.05,35687.35813099796
117,74.0752457823941,POINT (337014.6645 325762.6529),7301.051082302665,3.05,35694.65918208027
2738,74.0753690590336,POINT (633444.7327 466124.5765),7255.323368835479,3.05,35701.9145054491
2739,74.0755274182249,POINT (628474.4096 511851.5488),9327.909289935573,3.05,35711.242414739034
2740,74.0756172721873,POINT (652530.7733 531335.2153),7115.391275687185,3.05,35718.35780601473
2741,74.0761163634039,POINT (629468.4742 504694.2836),9610.83181385466,3.05,35727.968637828584
2742,74.0778531437637,POINT (628076.7838 501513.2768),9214.043584529669,3.05,35737.18268141311
2743,74.0781106428795,POINT (633245.9198 501314.4639),8363.547761899752,3.05,35745.546229175015
2744,74.0785069853499,POINT (552527.873 531732.8411),7486.05844939426,3.05,35753.03228762441
2745,74.0799467190264,POINT (650741.457 526762.518),8183.394225989338,3.05,35761.2156818504
2746,74.0809517974137,POINT (546762.2982 555192.766),7059.690285981576,3.05,35768.275372136384
2747,74.0810734267089,POINT (618136.1376 514436.1168),7359.3757476993405,3.05,35775.63474788409
2748,74.0811432582859,POINT (640005.5591 485807.0559),7610.912513693564,3.05,35783.245660397784
2749,74.0813685808319,POINT (556702.9444 538293.6676),7428.115662709483,3.05,35790.67377606049
2750,74.0823642929227,POINT (641596.0625 545649.7457),8210.196996425491,3.05,35798.88397305692
2751,74.0825266987062,POINT (631058.9776 498928.7088),7905.994651324039,3.05,35806.789967708246
2752,74.0832297236158,POINT (651934.3345 469106.7704),8484.58045424205,3.05,35815.27454816249
2753,74.0843567122574,POINT (548551.6146 537498.4159),7828.10679096566,3.05,35823.10265495346
2754,74.0843651985462,POINT (567041.2164 536901.9771),7098.286201659431,3.05,35830.20094115511
2755,74.0845389963795,POINT (638812.6816 489584.5014),7661.628604901171,3.05,35837.862569760015
2756,74.0847356692739,POINT (653326.025 464534.0731),8524.96851911916,3.05,35846.38753827914
2757,74.0873954371262,POINT (626486.2804 527756.5826),7735.641918404923,3.05,35854.123180197545
2758,74.0875392248136,POINT (530062.0127 561753.5925),7049.151541230835,3.05,35861.17233173878
